tweet,username,likes_count,date
Hey @netflix #Maid I have that plate…  https://t.co/VFYoavYoaO,latecambrian,1,2021-10-12
How did I not know this was Nick Robinson? #Maid,youfeenmylife,0,2021-10-12
Forgot to share this... 😶  WATCH HERE:  https://t.co/oPPLcJPg9s  #kikmura #maid #russia #monstergirlencyclopedia  #mge #monstergirlmonday  #fbi #cringe #baderotica  https://t.co/jdwcAGnOum,rejects_2,0,2021-10-12
#MAID is really some bullshit. This girl can’t win for losing.,ezbreez_beautee,0,2021-10-12
I've just watched episode S01 | E07 of Maid! #maid   https://t.co/YszWi0s8Ja #tvtime  https://t.co/CK1qk632ch,isjoaogui,0,2021-10-12
"and the black bitch , is really workin my nerves #Maid",blvkcherri,0,2021-10-12
Is anyone watching #Maid ? I’m bout to beat her mama ass through the tv 😡,niftymama_,0,2021-10-12
Seeing Billy Burke go from Chief Swan to Alex’s dad was so tough because chief Swan would NEVER #maid,cesposito_xo,0,2021-10-12
i don’t understand why she keeps ignoring this kind man’s advances #Maid,blvkcherri,0,2021-10-12
"I didn’t realize it was Nick Robinson in #Maid until episode 2 and now I am extra sad for Alex   It feels like the brilliant male casting for A Promising Young Woman, turning an actor’s audience perception against them",flossaus,2,2021-10-12
Why am I tearing up rn?😫😫😫 #Maid,shan_drena,0,2021-10-12
Episode 9 of #Maid had me on the verge of tears. The shit women go through.,nycrnz,2,2021-10-12
Raymond Ablack is literally so beautiful 😍 #MAID,nxmsxs,0,2021-10-12
I've just watched S01 | E01 of Maid #maid   https://t.co/0engmIxeFV #tvtime  https://t.co/AKuS6r69t0,xmasz2_,0,2021-10-12
"Dear @netflix you have no idea about battered women or partners. It doesn't start because they, ""hit near you."" You can be painting a wall and end up with broken ribs, with no notice, and no other signs.   It can come out of the blue. #Maid is bullshit",toshtalarico,0,2021-10-12
S01 | E08#maidwowS01 | E08I've just watched episode S01 | E08 of Maid! #maid   https://t.co/EWb6u1XeBm #tvtime  https://t.co/3MEraTx3qh,nadialeemanson,0,2021-10-12
Watching #Maid,akanbutnojeezyy,0,2021-10-12
S01 | E07#maidwowS01 | E07I've just watched episode S01 | E07 of Maid! #maid   https://t.co/KI5cXXmOhe #tvtime  https://t.co/oS5bn23j0o,nadialeemanson,0,2021-10-12
S01 | E06#maidwowS01 | E06I've just watched episode S01 | E06 of Maid! #maid   https://t.co/oh5iJ2toXH #tvtime  https://t.co/F7cK9NCVQy,nadialeemanson,0,2021-10-12
@AnikaNoniRose is phenomenal. I’m so empowered and renewed every time I see her in a new project. #Maid #MAIDonNETFLIX #FAMU🐍,chafeeza,1,2021-10-12
I started watching #MAIDonNETFLIX. Got sucked in until they started calling the highway MEDIAN a “MERIDIAN” — multiple times. How did this get past everyone involved? I can’t even take it seriously now. #maid  https://t.co/cgzjVwFVKk,nataliebannon,1,2021-10-12
A McDowell doing an impression of a seriously mental ill person #Maid,kerrybarsotti,0,2021-10-12
If only I knew mental abuse was treated the same as physical abuse the way it was portrayed in #maid,kourtwithak,0,2021-10-12
“I got pregnant easy but I’ve had to bust my ass for everything else” #MAID,megannmitchell,1,2021-10-12
"An abuser will always encourage another abuser, that was Alex’s dad. #maid",helenking4u,1,2021-10-12
"I get it, but Alex is getting on my NERVES! #maid",sidneeshaw,0,2021-10-12
The stages of me watching #Maid on Netflix  1- Alex’s parents ain’t shit 2- Andie MacDowell is costarring opposite her real life daughter! 😱  3- Googled MacDowell’s daughters and realized they’re pretty 😱  4- Found out the daughter who stars in Maid dated Pete Davidson 🤢  https://t.co/TvkKGWaY4G,vanessanguyen28,28,2021-10-12
Alex can’t catch a break.. She hasn’t had one good day 😭 #Maid,_diyawiya,0,2021-10-12
Season 2 me now lol ! #maid,inyceealexis,0,2021-10-12
"Such an awesome movie, I don’t know if it is based on true life or it is just plainly fiction, had me in tears lol. Alex came from an unstable home but yet has so much love inside of her. I love it!!!!#maid",helenking4u,1,2021-10-12
"When that Black Woman told Alex, “You can breathe.” I burst into tears. I felt all of that. #Maid",seralubowa,0,2021-10-12
Not Sean talking to Alex like that IN FRONT OF HER DAD #maid,faithxxi,0,2021-10-12
"MAID on netflix is one of the best series I've ever watched! Very thrilling, touching and even funny sometimes. I highly recommend watching it 🙌🏼💎🙌🏼 @netflix #MAIDonNETFLIX #maid #netflix #2021 #drama #romantic #dramedy #MargaretQualley 🏆",visionaryish,2,2021-10-12
now why would his ugly ass take her daughter smh #MAID,m_ommas1,0,2021-10-12
Ok y’all got me into this #MAID show..:,theebebe_,0,2021-10-12
"Damn, is anything good gone happen fa Alex? #maid",gwalagirlpooh,0,2021-10-12
A really good watch #MAID  https://t.co/S0Mqdb0nXa,anthonyrecords,2,2021-10-12
Alex is such a great mom #MAID,ohsoyoubrittany,1,2021-10-12
just watched all episodes of #MAIDonNETFLIX and I want more. Cant wait til the next season. @netflix #maid #Netflix 💛 my fav part  https://t.co/72Vh58opBc,kristinakay,1,2021-10-12
Ol girl can’t catch a break #Maid,audreysartistry,0,2021-10-12
I've just watched episode S01 | E10 of Maid! #maid   https://t.co/c4BaoI95dJ #tvtime  https://t.co/POtuqkqeOg,kristentewurts,0,2021-10-12
Just finished #MAIDNetflix justice for Nate!!! #Maid,bk92316,1,2021-10-12
😣 Got A Hour Left .. Let Me Finish Watching #Imposters So I Can Start On #Maid,iiam_blessed,0,2021-10-12
Finished #MAID today.  Lots of thoughts and feelings.   Overwhelming series.  Glad I watched it.  Will think about it for a while.,buffylord,3,2021-10-12
"It took me 4 days to finish #maid  so humbling, so raw, 😥#amotherslove",brownhockeymom,0,2021-10-12
"#Maid is such a great show… it definitely hits close to home but makes me so realize how grateful I am for how far I’ve come.  Mental/emotional abuse is still abuse and whether you believe it or not, there is always someone in your corner. Don’t be afraid to ask for help🤍",kyxleigh,8,2021-10-12
Alex was so understanding. I would’ve been doing all that with the ugly cry face. #Maid,sidneeshaw,2,2021-10-12
Poor Alex can’t catch a freaking break!!!! 😔 #Maid,shanesetweets,1,2021-10-12
I've just watched episode S01 | E09 of Maid! #maid ?  https://t.co/29nu3SOAdi #tvtime  https://t.co/zVxb1AK82K,fehlovato,0,2021-10-12
I've just watched episode S01 | E07 of Maid! #maid ?  https://t.co/KZMcMX1qfq #tvtime  https://t.co/zYUKsrQmXK,fehlovato,0,2021-10-12
Just finished watching #Maid it was very intriguing to me. I can only imagine how many are in these type of situations and cycles. May you all find the light and freedom at the end of your tunnel.,cocobenson_,0,2021-10-12
"Alex, I’m disappointed in you dawg. #Maid",goddessamiii,0,2021-10-12
Regina definitely the GOAT #Maid,jadahendrixxx,0,2021-10-12
#MAID  She talking bout.. “I’m so stupid”… yes tf you are 😭,monicanashay,0,2021-10-12
"Netflix #MAID was hard to watch, no woman should go through that kind of abuse",anthonyrecords,1,2021-10-12
"Alex isn't even gonna apologize to the Indian guy, Nate. He was so kind to her and she did him SO DIRTY. She better stop by before she leaves. Wtf. #MAIDNetflix #Maid",bk92316,1,2021-10-12
Currently watching #Maid 2mins in… I already can relate 🤧,_taurus_szn,0,2021-10-12
"I'm watching #maid and im like, "" damn nate cute, he look familiar"" and that's because he is Sav Bhandari handsome self from degrassi.",coldestsky,1,2021-10-12
"I’m only on the first episode, but Alex is really going through the most! #Maid",thandokamzimela,1,2021-10-12
I've just watched episode S01 | E04 of La asistenta! #maid   https://t.co/1d723hTCiW #tvtime  https://t.co/aonGsCWRTN,eal_93,0,2021-10-12
Top 10 Global en #Netflix   1. #SquidGame  2. #Maid 3. #SexEducation  4. #LaVenganzaDeLasJuanas  5. #AliceInBorderland  6. #TheChestnutMan  7. #OnMyBlock 8. #HometownChaChaCha  9. #PawPatrol 10. #GreysAnatomy  https://t.co/mjXMHmJRnA,tiempodseries,7,2021-10-12
I hope Nate doesn't turn out to be terrible too. #NATE #MAIDonNETFLIX #MAID,littlebrasil86,1,2021-10-12
"If I was Alex , I would’ve hopped on Nate’s dick so fast … she’s so dumb 😤😤🙄🙄 that man wants to give her the world #MAID",_chels97,1,2021-10-12
Yo Alex's Dad is a PIECE OF SHIT. He's pissing me off in episode 10. SO BAD #MAIDNetflix #Maid,bk92316,2,2021-10-12
I just want to cry for Alex! She is literally doing everything she can to survive #maid,brownhockeymom,1,2021-10-12
Ooohhhh...Sean's mom...really basically everyone is terrible here. #MAIDonNETFLIX #MAID,littlebrasil86,1,2021-10-12
I've just watched episode S01 | E02 of Maid! #maid   https://t.co/VmjNM1R19d #tvtime  https://t.co/qDBDHviwsI,brunanl,1,2021-10-12
So Alex's father is going to sit there while Sean is disrespecting TF out of his daughter?! Especially as a so called 'reformed' abuser himself?! 🤬🤬 WILD. #MAIDNetflix #Maid,bk92316,2,2021-10-12
"found a new story on netflix. i hope along the way, she will be successful and get her daughter back 🥰 #maid #netflix",ainkalam720,1,2021-10-12
Okay but Mr.Nate is fine asf on MAID #Maid,honeyiceddt,1,2021-10-12
Alex really fumbled Nate to go back to Sean dirty drunk ass 🤔 #maid,iammaya_m,3,2021-10-12
I've just watched episode S01 | E09 of Maid! #maid   https://t.co/4imxiJUr6Z #tvtime  https://t.co/KwOqFfTGga,kristentewurts,0,2021-10-12
#Maid is the perfect blend of #LMN and #DHR,i_saiah,0,2021-10-12
The #Maid actress is trying so hard to be Shailene Woodley… in the worst ways,_maddye,1,2021-10-12
You coked up one day &amp; the next day you got a suit on with your hair slicked down. #MAIDonNETFLIX #maid,chafeeza,0,2021-10-12
I’m so sick of fuck shit happening to Alex 😭😭 she’s too good #maid,myyaa_h,2,2021-10-12
Why did I just cry like a baby on the last episode of “Maid” on Netflix. That series really pulled on my heart strings 😭😭🥺🥺 I related to Margaret Qualley’s character on so many levels. That was a good watch #Netflix #Maid #GoodTV @netflix @margaretqrus  https://t.co/E6Dhm9ADVJ,gabbyhartnews,6,2021-10-12
Started watching #MAID on Netflix Sunday afternoon and finished just 5 hours shy of having to go into the office. Was definitely worth the REM sleep. Amazing show. 👏🏽,likebrannew,1,2021-10-12
"Obsessed with Maid, my heart feels so heavy for this strong beautiful mother #maid",meganjulia_,1,2021-10-12
I've just watched episode S01 | E02 of Maid! #maid  https://t.co/H8izC0sSaC #tvtime,nataliaaloss,1,2021-10-12
"Not ol' girl in an ACTUAL BLACK HOLE on #Maid. Y'all got me fucked TF up, @Netflix  https://t.co/7VReyZinje",karakobott,1,2021-10-12
Started watching Maid on @netflix because my therapist recommended it #maid #tv,sierradanielac,0,2021-10-12
"Alex might be slow a lil bit , bitch be pissing me off 😩 #maid",_tiabiaaa,1,2021-10-12
*Alex not Maddy whoops #Maid,vivadaniellee,1,2021-10-12
"i’m having a hard time watching #maid because Alex, won’t speak up and stand up for herself. There’s NO way in HELLLLLL I’d let them folks come in and take over my child’s bday party, i want to fight so bad",cherryona_xo,2,2021-10-12
I've just watched episode S01 | E03 of La asistenta! #maid   https://t.co/DT1LkN4dGI #tvtime  https://t.co/azq2CemKPK,eal_93,0,2021-10-12
Baby Alex stronger than me…she go thru a lifetime of traumatizing events in one day for dayssss in a row 😭 #Maid,teeemichelle,2,2021-10-12
Holy freaking moly I was not emotionally prepared for #maid on @netflix,cavinla,2,2021-10-12
#Maid on Netflix. Wow.,morganeavesky,1,2021-10-12
#MAID is so sad but I love how she never gives up #netflix,quincysdaughter,3,2021-10-12
Hate Sean omg 🤦🏽‍♀️ #maid,inyceealexis,1,2021-10-12
Please tell me she’s not pregnant. Throwing up and passing out #maid,chafeeza,1,2021-10-12
I don’t think I can do a season 2 this was too much for me 🤣 #maid,mcmaddiction,1,2021-10-12
I just be feeling so bad for Alex bro but she just acts so dumb sometimes ugh  #maid,inyceealexis,1,2021-10-12
I've finally watched S01 | E01 of Maid! #maid   https://t.co/Ok0IoG8Ynn #tvtime  https://t.co/uiZQoD9a2r,khaotica2020,0,2021-10-12
Her mother is draining me 😩😩😩😩 #Maid,mcmaddiction,1,2021-10-12
I've just watched episode S01 | E01 of Maid! #maid   https://t.co/qAd94T9Tf5 #tvtime  https://t.co/QWz9Ue4Xzg,brunanl,0,2021-10-12
My good sis got her shit in order and she going to college go ALEX #Maid,mcmaddiction,1,2021-10-12
This lady ain’t in this lady house done took a bath put on her clothes and called her lil date over there and told him that’s her house 😂😂😂😂😂 #Maid,talessia_,2,2021-10-12
How much time this girl will get put out bai #Maid,she_is_nisa,0,2021-10-12
My girl Alex is going through way too much and she can never catch a break #MAIDonNETFLIX #MAID I can’t take this anymore 😢  https://t.co/3BKH1MwTl9,khwezijalee,12,2021-10-12
Now why is Alex asking her daddy to testify against her BD being abusive when her damn daddy is an abuser himself? #maid,still_bourgeois,1,2021-10-12
- Where’s my Nate ? 😩😭 #maid,tashalee_xox,1,2021-10-12
"-Got my snacks and etc, I’m about to watch #maid and clock on out 🤷🏼‍♀️",_xfall4myredass,1,2021-10-12
The Netflix show #Maid is really really humbling. Wow.,shontesmith8,1,2021-10-12
"Danielle, you didn’t… 😭 #Maid",theholycurl,1,2021-10-12
Just finished #MAID and I loved it😭😭😭😭❤️❤️ 10/10,c_joneees,2,2021-10-12
"watching #Maid &amp; this bitch using ole girl house for a link up 😩, i just know shit gone go south",blvkcherri,1,2021-10-12
Watching #maid on #netflix breaks my heart 💔 #endviolenceagainstwomen #WomensRights,sann11c,1,2021-10-12
If y’all on this app lying about #MAID ima wanna fight … I’m bouta watch it tho,bougiedales,0,2021-10-12
I've just watched episode S01 | E08 of Maid! #maid   https://t.co/s6uNpQZqCJ #tvtime  https://t.co/ePQrFZBIqA,kristentewurts,0,2021-10-12
Alex should have been recording every interaction with Sean and his mother. She is really dumb. #Maid,ash1nic,1,2021-10-12
I've just watched episode S01 | E02 of La asistenta! #maid   https://t.co/VDoOy0Dr7A #tvtime  https://t.co/D7sTmSQaNa,eal_93,0,2021-10-12
Feel bad fi Alex nah lie total 360! #maid,msz_whiski,0,2021-10-12
Day 4 - Maid outfits! I drew like 5 outfits and landed on this one. I like how it turned out. For.....reasons #inktober #inktober2021 #inktoberday4 #sketch #mayfield #mayfieldcomic #maid #maidoutfit #maids #oc #octoberchallenge  https://t.co/wiAr6WlUUy,chain34a,7,2021-10-12
Paula mad asf at Basil and Alex saying she wanna go home. Sis what home are you going to? #maid,iammaya_m,1,2021-10-12
I've just watched episode S01 | E10 of Maid! #maid   https://t.co/gpe5C0gJ9A #tvtime  https://t.co/sZB9sNpqtH,babibrgmn,0,2021-10-12
Nate is a good example why nice guys finish last… #Maid #MAIDonNETFLIX,patrickshabangu,5,2021-10-12
I’m not letting go just like that. #Livelifetothefullest #Netflix #MAID #singlemoms  https://t.co/JChyfiYySA,maielaiz,3,2021-10-12
her own dad smh #maid,twentyonemz,1,2021-10-12
-Cherry maid🍪🐄🥛  #maid #art  https://t.co/aTx5ydjysA,is_cherry_honey,4,2021-10-12
@MargaretQOrg her acting in #maid on @netflix is fantastic,huq_saima,0,2021-10-12
Okay Homegirl making money &amp; about to go to school #Maid,mcmaddiction,1,2021-10-12
Finished watching #maid on #netflix absolutely brilliant . Fantastic acting and story and as for the little actress #maddy excellent,naomiobrien72,4,2021-10-12
"a female servant; normally a woman or girl who does cleaning work, answers the door and takes care for bedrooms in a house. #maid #AmWriting",charleskogden,1,2021-10-12
I don’t care what y’all say. #MAID on @Netflix pissed me all the way off. She ain’t have no business being that stupid. Like how many chances does she need. Dumb ass,judgeyourmuva,1,2021-10-12
Alex is annoying AF 😭😭 #MAID #MAIDNetflix,leshaina_mia,2,2021-10-12
Alex is aggravating why you ain’t take that baby to the doctor wth #Maid,beyoutiful_girl,0,2021-10-12
Sean is very wutless 😠 #MAID,somuchemphasis,1,2021-10-12
"I have just binge watched #MAIDNetflix and it is heroic. A true story, probably one that is echoed by many immigrants. Incredible acting, the most resilient protagonist- I laughed slightly more than I cried and would highly recommend. #maid",geeta_kapoor,2,2021-10-12
Chileeee she got me crying like I’m in a abusive relationship #Maid,mcmaddiction,0,2021-10-12
Man. @netflix’s #Maid is probably one of the MOST triggering pieces of media I’ve ever watched. I cried like three times in the last episode alone. That being said. It was incredibly nuanced and focused.,eric_s_thomas,2,2021-10-11
#maid on Netflix is a mad eye opener!,fatlosswithmece,0,2021-10-11
Watching #maid and hunny I am thankful .,chafeeza,0,2021-10-11
Bruh Im so disgusted with Alex 😒 #Maid,nell_bells,0,2021-10-11
Alex really couldn’t catch a break😭 #maid,lilmissdeee,0,2021-10-11
Morgan freeman energy  #MAIDNetflix #maid  https://t.co/P7CBMykytd,patelbropodcast,14,2021-10-11
Just finished binge watching #Maid while in bed sick. Such a good series!!,author_kate,5,2021-10-11
I've just watched episode S01 | E05 of Maid! #maid   https://t.co/U1s55reTIw #tvtime  https://t.co/NAoB13pi6s,gaganaked,0,2021-10-11
I've just watched episode S01 | E04 of Maid! #maid   https://t.co/TMi5Ro6StG #tvtime  https://t.co/0rM1SnMhEE,lacaparouja,0,2021-10-11
What happened to Danielle in #MAIDNetflix ? All we know  https://t.co/K26fKXVVoW #maid,daily_express,4,2021-10-11
"It’s a total rollercoaster of emotions watching Margaret Qualley’s *stunning* work in #Maid on Netflix.   Wow, all the feels!  Sheds light on a welfare system seemingly designed to be near-impossible to navigate. The strength of women like @stepville is astonishing",stef_gack,0,2021-10-11
#maid is actually really good,honest_dom,0,2021-10-11
This woman's mother on #Maid has some sort of disorder? 😕,skineze,2,2021-10-11
This show truly MAID my weekend... get it 😂  #newseries #netflix #maid  https://t.co/ObnbxT1FMd,tivo,3,2021-10-11
Yerrrrr Sean is annoying 😭😭😭😤😤😤😤 #Maid,zama_mfubu,0,2021-10-11
I've just watched episode S01 | E03 of Maid! #maid   https://t.co/BrZtjhjo0u #tvtime  https://t.co/FdcjuFFebZ,londonxmermaid,0,2021-10-11
Maaaan ain't no way I would have cleaned that damn house! #Maid #MAIDNetflix,mis_con_strued,0,2021-10-11
I've just watched episode S01 | E01 of Maid! #maid   https://t.co/BfEPpEYswY #tvtime  https://t.co/H8ngya4rs4,noddingheadgirl,0,2021-10-11
Chile her mama is draining me #Maid,mcmaddiction,0,2021-10-11
nah these people arguing over a $36 bill what the HELL TYPE OF TRENCHES IS THIS #MAID,sovvybaby,0,2021-10-11
Alex is too nice man wthhh #maid,__lamaraa,0,2021-10-11
this hoe so weak omg #maid,its_tatyanaaa,0,2021-10-11
I’m sorry but is it bad that I love Alex’s mom? 😭😂 #Maid,_nadialobti,1,2021-10-11
Honestly I don’t know where Alex still has the strength to still remain such a humble/amazing human being 😭 bless her heart #Maid,zama_mfubu,0,2021-10-11
Nah that pregnant lady Penny is crazy wtf 😭😭 I would have backed the fuck out #Maid,zama_mfubu,0,2021-10-11
I’m crying her mother said stop dodging dick 🤣🤣🤣🤣 #Maid,mcmaddiction,0,2021-10-11
Watching #maid on @netflix. . Really pulls the heart strings that this actually happens everyday. . We all take so much for granted.,tbrittonphoto,0,2021-10-11
Hated Regina at first but I like her now  If Alex goes to college I’m going to cry 😭😭😭 #Maid,zama_mfubu,1,2021-10-11
I've just watched episode S01 | E10 of Maid! #maid   https://t.co/fEiUHVotLH #tvtime,nataliaherrera,0,2021-10-11
I've just watched episode S01 | E09 of Maid! #maid   https://t.co/jTzugm4TIE #tvtime,nataliaherrera,0,2021-10-11
#maid on Netflix is pretty good. I love that the Black character isn’t the poor one. Well not financially at least.,browngirlfancy,0,2021-10-11
i am stressed the fuck out watching #Maid. how it’s gone full circle,jasonistrending,0,2021-10-11
#maid on Netflix is pretty much the best tv series I’ve seen in a really long time. Totally gripping 💘 #MAIDNetflix,missjuelz91,0,2021-10-11
The show #Maid on Netflix is so good,bbysage666,0,2021-10-11
"The new show #Maid on @netflix shows how not all #DomesticAbuse is physical and how #EmotionalAbuse can be just as harmful. If you feel afraid of your partner and want to talk, we are here to support you 24 hours a day on 0808 2000 247.  https://t.co/ccKQ9keKNy",refugecharity,35,2021-10-11
#Maid had me broke down in my feelings for days,feedmethenleave,0,2021-10-11
Na #MAID on Netflix is so good it got me teary eyed like every episode sis really couldn’t catch a break at all,shaythespice,0,2021-10-11
#maid Feeling that this should’ve been a film that ended when she got her daughter back. As a series it’s a bit messy and convoluted. And Regina really didn’t notice the cardigan…really…  https://t.co/7c7XUktMNz,hookawoolly,0,2021-10-11
Is Alex going to take this scholarship or no? #Maid,__lindan,0,2021-10-11
I can’t believe after everything Alex has done to leave Sean she goes back to him   😭😭  I’m so mad!! #Maid,zama_mfubu,1,2021-10-11
Watching E1. I have to pay $25 for the uniform AND I have to pay for cleaning supplies?! What the?! #Maid  https://t.co/sVeEXoEpk7,darlingnikki757,1,2021-10-11
"#Maid is brilliant, would highly recommend.",stephenclinch,1,2021-10-11
I've just watched episode Maid S01 | E08 #maid   https://t.co/xZfGMbzi2S #tvtime  https://t.co/AMHVazZOub,aseiil81,0,2021-10-11
I’ll admit. I started #Maid because I saw Anika Noni Rose. Cuz that woman is an acting God! She does the things! 👏🏾👏🏾 #MAIDNetflix,ckay45,0,2021-10-11
I’m sorry how does one fumble a bag like Nate??? I just don’t see how you do that 😣 #MAID,miriam_od1,2,2021-10-11
#maid so relatable #singlemomstruggle @netflix,brownhockeymom,0,2021-10-11
Maid on Netflix was one of the most powerful series I have ever watched. To many subjects close to home but portrayed incredibly. Crying my eyes out start to finish 😭👏🏾 #maid,nicolavaughan23,2,2021-10-11
this shit is literally the Beat It Chick meme with a plotline and dialogue #MAID,sovvybaby,0,2021-10-11
It’s so surprising to me how people think Nate is genuinely a good person on #maid like he didn’t only help her to possibly get something out of it,chastitycraft_,2,2021-10-11
I been hooked on #Maid for the whole weekend…Good binge watch!!,jaydotsway,0,2021-10-11
"What does Sean do? What a deadbeat, rha #Maid",__lindan,0,2021-10-11
#Maid on #Netflix is amazing yet heartbreaking. 🥺,megsiiiiee,0,2021-10-11
we stan for the helpful man in #maid please lord don’t let him be a dick,hawknicks,0,2021-10-11
Hope Paula doesn’t pull Alex back in. Paula is a terrible mother. #maid,mmgreyes7,0,2021-10-11
Sweet lord Jesus have mercy! #Happynationalcomingoutday @RayAblack #maid  https://t.co/x3zVwmLxDY,krmb20,0,2021-10-11
Nah Alex 100% should have gotten that abortion. Suffering 3 years later without a dollar to her name? Bouncing her daughter from house to house? #MAID,laalaluvsu,0,2021-10-11
If #Maid doesn’t finish with a happy ending I’m suing @netflix,jon_rickman,0,2021-10-11
Andy McDowell deserve an award for her charter on #Maid cause she is acting !,mixxdattnegroo,0,2021-10-11
"The ending just had me in tears ""ill tell her the M is for Maddie and this new life is for you"" 🥺 #maid",laurenforshaw_,0,2021-10-11
“It (abuse) grows….like mold…” #Maid,isntshealovely,0,2021-10-11
"Before they bite you, they bark. Before they hit U, they hit near U. #MAID",mahidiid,1,2021-10-11
"#MAID PS5Share, #DEATHSTRANDINGDIRECTORSCUT  https://t.co/ElkmAtHSm6",bugrahannacar,0,2021-10-11
Just me having an awfully difficult time pronouncing #basil the same way I did before watching #maid #MAIDNetflix #mondaythoughts,yeahitoldyouso,0,2021-10-11
#Maid: Editor Annette Davey discusses her work on the 10-episode #Netflix series starring #MargaretQualley and #AndieMacDowell:  https://t.co/RnL3JTjrDS #postproduction #post #editing @avid  https://t.co/0NdxD5VC5b,post_magazine,1,2021-10-11
Alex cannot lie to save her life! My goodness 😭😭 #Maid,__lindan,0,2021-10-11
Watching #Maid and how does it keep taking this many lefts? I thought this was dramatic social commentary on the poverty we all live with but are searching for Buffalo Bill now or???,blurbette,1,2021-10-11
I’ve been glued to #Maid since the 1st 30 seconds of the 1st episode 🖥 all day #Netflix 🍿🥤🛋 I’m all emotional 😩🤦🏽‍♀️🤣,imbritneynicole,2,2021-10-11
#Maid was good. I found myself just kind of wanting to get through it more than actually enjoying it tho.,redbone_nae,0,2021-10-11
So many feels #MAID,raeburgundy,0,2021-10-11
"Finished watching #Maid, on @Netflix. It really was brilliantly done. But still, for some of us, it’s relatable and very anxiety inducing.",flirtynic,0,2021-10-11
"If you haven't seen #maid  on netflix definitely give it a watch. Such a moving, frustrating, emotional series about a young woman escaping domestic abuse and navigating the legal system for her child and herself. If it doesn't win some kind of award then I'm going to cry.",isabellahaigh12,2,2021-10-11
So I’ve started #Maid … let’s see.,monicanashay,2,2021-10-11
#Maid literally gives me anxiety Alex stress me out 🤬,its_tatyanaaa,0,2021-10-11
The ending of #maid broke me with happy tears. 💖😭,billycullum,3,2021-10-11
#maid  Ep 7: Why 🙃 Why...,94_shireen,0,2021-10-11
bitch why do you keep turning down help alex??? #maid,uglygirlmya,3,2021-10-11
@stepville @ScoutGreen1 here is the photo :) #maid,poppyramsay,1,2021-10-11
Episode five stressedddddd me out 🙃 #Maid,nell_bells,0,2021-10-11
@JayKarWolfe just watched #series episode S01 | E07 of Maid! #maid   https://t.co/EzW1h5zBC7 #tvtime  https://t.co/mcSfPEE43T,jaykarwolfe,0,2021-10-11
Poor Alex is surrounded by a***h. #maid,mmgreyes7,0,2021-10-11
That’s a good point 💀 what y’all want the man to do? Like her and watch her struggle?#MAID,gwenevere101,1,2021-10-11
I've just watched episode Maid S01 | E07 #maid   https://t.co/Dtq1mjznoq #tvtime  https://t.co/qAkGCM5wWp,aseiil81,0,2021-10-11
I've just watched episode S01 | E01 of Maid! #maid   https://t.co/7RVl2wyMVd #tvtime  https://t.co/aG0e0d0kmQ,_k3ff_,0,2021-10-11
Just started watching #maid #Netflix Enjoying it so far👍,susie_soapsuds,0,2021-10-11
Does Alex not see the level of fine Nate is giving? Ah ah 🧍🏾‍♀️🤭 #Maid,__lindan,0,2021-10-11
"Finished #Maid series and Alex remind me so much of you @aliyaffff . Not about the shits she went through but who she is as a person outside. Her face, what she wears etc.",nylsue,0,2021-10-11
"I’m not crying, you’re crying #Maid",reimulaaa,1,2021-10-11
#Maid God put angels in Alex's path to help her along the way.,peacewyns93,0,2021-10-11
"Yes, it has become very difficult to find #MAiD assessors &amp; providers in some areas. At the same time there are NPs who are ready &amp; willing to do this work, just not without pay. #LetNPsHelp @NPAOntario @CAMAPCanada @DWDCanada @fordnation @celliottability",willikirenko,24,2021-10-11
"#Maid @netflix is absolutely amazing❤️. Loved ones,not things,create true happiness.",peacewyns93,0,2021-10-11
Is this what a Litigant in Person hears? 🥺 #legallegallegal #Maid #Netflix  https://t.co/XkojlbjESC,pshahuk,75,2021-10-11
I’m so glad I watched it and it was created. I want to make my art too. #Maid,ewnndungu,0,2021-10-11
This show was freaking beautiful. I can’t believe she made it. If she can make it I can too. This was the perfect show to watch right now. It gave me hope and let me see other people are going through what I’m going through and sometimes worse. #Maid,ewnndungu,0,2021-10-11
I can’t believe they made it. I’m so happy. #Maid,ewnndungu,0,2021-10-11
I’m going to study English. Life is too short not to do what I really want. #Maid,ewnndungu,1,2021-10-11
#Maid First time I’ve seen Andi McDowell act..  https://t.co/ECW4pLOdz5,hookawoolly,0,2021-10-11
I've just watched episode S01 | E07 of Maid! #maid   https://t.co/tTScqILhqm #tvtime  https://t.co/yE9TtlEyIv,channiess,0,2021-10-11
I’m glad her relationship with her mom was a big - actually one of the biggest parts - of the show. #Maid,ewnndungu,0,2021-10-11
@stepville your wonderful @Netflix series has had an impact on me in so many ways. I left this card in my hotel room today after I checked out. #maid  https://t.co/OikDFeG1og,wearegrow,3,2021-10-11
I feel sad for Paula but it’s also partially her fault. #Maid,ewnndungu,0,2021-10-11
That’s pretty cool. #Maid,ewnndungu,0,2021-10-11
Awww I’m glad she and Regina became friends. #Maid,ewnndungu,2,2021-10-11
I’m glad she didn’t end up with Nate. #Maid,ewnndungu,0,2021-10-11
If she can pull her shit together. I can get it together too. I believe in myself. #Maid,ewnndungu,0,2021-10-11
Yoh! She JUST moved in😭💔 nah fakhi #Maid,__lindan,0,2021-10-11
